external_id,subject,strand,topic,essential_question_type,variant_type,exam_type,year_level,difficulty,marks,time_limit_seconds,answer_format,question_text,option_a,option_b,option_c,option_d,option_e,option_asset_refs_json,option_explanations_json,correct_answer,worked_solution,short_explanation,stimulus_id,stimulus_title,stimulus_type,stimulus_text,stimulus_asset_refs,question_asset_refs,solution_asset_refs,input_method,display_mode,answer_validation_json,rubric_json,skill_tags,concept_tags,tags,source_name,source_paper,source_section,source_question_number,license_notes,asset_generation_prompt,asset_alt_text,status
ts2-013,Thinking Skills,Deductive Logic,Ordering & Sets,Ordering,Order after a change,Selective,6,5,1,60,single_choice,"Five runners finished a race in this order from first to last: Jae, Mele, Otis, Freya, Ananya.

Afterwards, the judges made two corrections:
- Otis was moved forward two places.
- Freya was then moved forward one place from her new position.

After both corrections, who finished in third place?",Mele,Otis,Freya,Jae,,,"{""A"":""After the changes Mele slips to fourth, not third."",""B"":""Otis moves to first, not third."",""C"":""Correct: moving Otis forward two places gives Otis, Jae, Mele, Freya, Ananya; then Freya moves forward one place to swap with Mele, giving Otis, Jae, Freya, Mele, Ananya, so Freya is third."",""D"":""Jae ends in second place after Otis jumps ahead, not third.""}",C,"Start: Jae, Mele, Otis, Freya, Ananya. Move Otis forward two places (from 3rd to 1st): Otis, Jae, Mele, Freya, Ananya. Now move Freya forward one place (from 4th to 3rd, swapping with Mele): Otis, Jae, Freya, Mele, Ananya. Third place is Freya. The correct answer is therefore C.","After Otis jumps to first and Freya moves up one, the order is Otis, Jae, Freya, Mele, Ananya.",,,,,,,,options,standard,,,"deductive-reasoning,sequencing","order-transformation,step-tracking","logic-puzzle,race",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-014,Thinking Skills,Deductive Logic,Ordering & Sets,Ranking,,Selective,6,2,1,60,single_choice,"Four students compared their heights.

- Ruby is taller than Jae.
- Jae is taller than Mele.
- Otis is taller than Ruby.

Who is the tallest?",Ruby,Otis,Jae,Mele,,,"{""A"":""Ruby is taller than Jae and Mele but shorter than Otis, so Ruby is not the tallest."",""B"":""Correct: Otis is taller than Ruby, and Ruby is taller than Jae who is taller than Mele, so Otis is above everyone."",""C"":""Jae is taller than only Mele, so Jae is not the tallest."",""D"":""Mele is shorter than Jae, so Mele is the shortest, not the tallest.""}",B,"From the clues, Otis is taller than Ruby, Ruby taller than Jae, and Jae taller than Mele. Chaining these gives the order from tallest to shortest: Otis, Ruby, Jae, Mele. So Otis is the tallest. The correct answer is therefore B.","Chaining the comparisons gives Otis > Ruby > Jae > Mele, so Otis is tallest.",,,,,,,,options,standard,,,"deductive-reasoning,ranking","transitivity,comparison","logic,heights",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-015,Thinking Skills,Deductive Logic,Ordering & Sets,Ranking,,Selective,6,4,1,60,single_choice,"Five swimmers - Eli, Sana, Ruby, Viktor and Ananya - finished a race with no ties.

- Sana finished ahead of Viktor but behind Ruby.
- Eli finished immediately ahead of Sana.
- Ananya finished last.

Who finished first?",Ruby,Eli,Sana,Viktor,,,"{""A"":""Correct: Ruby is ahead of Sana, Eli is immediately ahead of Sana, and Ananya is last; testing the order, Ruby, Eli, Sana, Viktor, Ananya satisfies every clue with Ruby first."",""B"":""Eli is immediately ahead of Sana but still behind Ruby, so Eli is second, not first."",""C"":""Sana is behind both Ruby and Eli, so Sana cannot be first."",""D"":""Viktor finishes behind Sana, so Viktor is near the back, not first.""}",A,"Ananya is last (5th). Eli is immediately ahead of Sana, and Ruby is ahead of Sana while Sana is ahead of Viktor. Placing the block Eli-Sana with Ruby before it and Viktor after gives Ruby, Eli, Sana, Viktor, Ananya, which meets every clue. So Ruby finished first. The correct answer is therefore A.","The only valid order is Ruby, Eli, Sana, Viktor, Ananya, so Ruby is first.",,,,,,,,options,standard,,,"deductive-reasoning,ranking","constraint-satisfaction,ordering","logic-puzzle,race",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-016,Thinking Skills,Deductive Logic,Ordering & Sets,Set logic,,Selective,6,3,1,60,single_choice,"In a class, every student is in at least one of two clubs: the chess club or the art club.

- 18 students are in the chess club.
- 15 students are in the art club.
- 7 students are in both clubs.

How many students are in the class altogether?",26,33,40,23,,,"{""A"":""Correct: adding 18 and 15 counts the 7 who are in both clubs twice, so subtract 7 once to get 18 + 15 - 7 = 26."",""B"":""33 adds the two clubs without removing the double-counted overlap of 7."",""C"":""40 adds 18, 15 and 7, wrongly adding the overlap instead of subtracting it."",""D"":""23 subtracts twice the overlap (14), removing the 7 both-club students entirely instead of once.""}",A,"Adding the two clubs gives 18 + 15 = 33, but this counts the 7 students who are in both clubs twice. Since every student is in at least one club, we subtract the overlap once: 33 - 7 = 26. The correct answer is therefore A.",Inclusion-exclusion: 18 + 15 - 7 = 26 students in total.,,,,,,,,options,standard,,,"deductive-reasoning,set-logic","inclusion-exclusion,overlap","logic,counting",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-017,Thinking Skills,Deductive Logic,Ordering & Sets,Venn reasoning,,Selective,6,4,1,60,single_choice,"A survey asked 35 students whether they play soccer, netball, both, or neither.

- 20 students play soccer.
- 16 students play netball.
- 6 students play neither sport.

How many students play both soccer and netball?",7,6,4,11,,,"{""A"":""Correct: 35 - 6 = 29 play at least one sport; 20 + 16 = 36 counts the overlap twice, so both = 36 - 29 = 7."",""B"":""6 is the number who play neither, not the overlap - a mix-up of the two figures."",""C"":""4 comes from an arithmetic slip and does not match the inclusion-exclusion count."",""D"":""11 misuses the neither figure and overcounts the overlap.""}",A,"First, 35 - 6 = 29 students play at least one sport. Adding the two sports gives 20 + 16 = 36, which counts the both-sport students twice. So the overlap is 36 - 29 = 7 students who play both. The correct answer is therefore A.",29 play at least one sport; 20 + 16 - 29 = 7 play both.,,,,,,,,options,standard,,,"deductive-reasoning,venn","inclusion-exclusion,overlap","logic,counting",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-018,Thinking Skills,Deductive Logic,Ordering & Sets,Venn reasoning,,Selective,6,4,1,60,single_choice,"In a survey of 40 people at a community fair, everyone had tried at least one of two food stalls: the dumpling stall or the taco stall.

- 28 people tried the dumpling stall.
- 22 people tried the taco stall.

How many people tried only the dumpling stall (and not the taco stall)?",18,10,28,6,,,"{""A"":""Correct: 28 + 22 = 50 counts the overlap twice against a total of 40, so 50 - 40 = 10 tried both; then only-dumpling = 28 - 10 = 18."",""B"":""10 is the number who tried both stalls, not the number who tried only dumplings."",""C"":""28 is the total dumpling-stall count, including those who also tried tacos, so it overcounts."",""D"":""6 is the arithmetic result of a wrong subtraction and does not match the correct count.""}",A,"Since everyone tried at least one stall, 28 + 22 = 50 counts the both-stall people twice against the true total of 40, so 50 - 40 = 10 tried both. Only-dumpling is the dumpling total minus the overlap: 28 - 10 = 18. The correct answer is therefore A.",Both = 28 + 22 - 40 = 10; only-dumpling = 28 - 10 = 18.,,,,,,,,options,standard,,,"deductive-reasoning,venn","inclusion-exclusion,region-counting","logic,counting",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-019,Thinking Skills,Deductive Logic,Truth Puzzles,Truth tellers and liars,,Selective,6,3,1,60,single_choice,"On an island, knights always tell the truth and knaves always lie. Sana and Jae live there.

- Sana says: ""Jae is a knave.""
- Jae says: ""Sana and I are both knights.""

Based on the above information, which one of the following must be true?",Both Sana and Jae are knights.,Both Sana and Jae are knaves.,Sana is a knight and Jae is a knave.,Sana is a knave and Jae is a knight.,,,"{""A"":""If both were knights, Sana (truthful) would be calling Jae a knave, which would be false - a contradiction."",""B"":""If both were knaves, Sana's statement 'Jae is a knave' would be true, but knaves always lie - a contradiction."",""C"":""Correct: suppose Sana is a knight; then Jae is a knave, so Jae's claim that both are knights is a lie, which fits since Jae is a knave - fully consistent."",""D"":""If Sana were a knave, 'Jae is a knave' would be a lie, making Jae a knight; but then Jae's truthful claim that both are knights would make Sana a knight too - a contradiction.""}",C,"Test Sana as a knight: then her statement is true, so Jae is a knave. Jae, a knave, says both are knights - that is a lie, which is exactly what a knave does. This is fully consistent. Testing Sana as a knave leads to a contradiction, so the only consistent case is Sana knight, Jae knave. The correct answer is therefore C.","Only Sana-knight, Jae-knave avoids contradiction and fits both statements.",,,,,,,,options,standard,,,"deductive-reasoning,truth-logic","knights-and-knaves,consistency","logic-puzzle,truth-liars",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts2-020,Thinking Skills,Deductive Logic,Truth Puzzles,Truth tellers and liars,,Selective,6,5,1,60,single_choice,"A prize ribbon has gone missing from the trophy cabinet. Three students are questioned, and exactly one of them is telling the truth.

- Eli says: ""Ruby took the ribbon.""
- Ruby says: ""I did not take the ribbon.""
- Mele says: ""I did not take the ribbon.""

If exactly one of the three is telling the truth, who took the ribbon?",Eli,Ruby,Mele,Otis,,,"{""A"":""If Eli took it, Eli's claim about Ruby is false, but both Ruby and Mele would be telling the truth (neither took it) - that is two truth-tellers, so this fails."",""B"":""If Ruby took it, Eli's claim is true and Mele's denial is true - two truth-tellers - so this fails."",""C"":""Correct: if Mele took the ribbon, Eli's claim about Ruby is false, Ruby's denial is true, and Mele's denial is false - exactly one truth-teller, which fits the condition."",""D"":""Otis is not named by any statement, and testing the three named suspects already yields a unique consistent culprit, so Otis is not forced.""}",C,"We need exactly one true statement. If Mele took the ribbon: Eli's 'Ruby took it' is false, Ruby's denial is true, and Mele's denial is false - that is exactly one truth-teller, which fits. Testing Ruby as the culprit gives two truths (Eli and Mele), and testing Eli gives two truths (Ruby and Mele), both breaking the rule. So Mele took the ribbon. The correct answer is therefore C.",Only Mele as the culprit yields exactly one true statement (Ruby's denial).,,,,,,,,options,standard,,,"deductive-reasoning,truth-logic","exactly-one-true,case-testing","logic-puzzle,truth-liars",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-001,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Pattern recognition,,Selective,6,2,1,60,single_choice,"At the arcade, Felix watches the prize counter climb. On his first four visits it shows 3, then 6, then 12, then 24 tokens. If the counter keeps following the same rule, what number will it show on Felix's sixth visit?",48,72,96,120,,,"{""A"":""48 is the fifth term (24 doubled once), stopping one step early."",""B"":""72 adds 24 twice, treating the rule as adding rather than doubling."",""C"":""Correct: the counter doubles each time - 3, 6, 12, 24, 48, 96 - so the sixth visit shows 96."",""D"":""120 assumes the gaps grow by a fixed amount instead of doubling.""}",C,"Each number is double the one before: 3, 6, 12, 24. Continuing the rule, the fifth is 24 x 2 = 48 and the sixth is 48 x 2 = 96. The correct answer is therefore C.","The counter doubles each visit: 3, 6, 12, 24, 48, 96.",,,,,,,,options,standard,,,"pattern-recognition,doubling-sequence","geometric-sequence,arcade-tokens","single-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-002,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Pattern recognition,,Selective,6,3,1,60,single_choice,"Hana lists the ticket numbers called at the raffle: 2, 5, 11, 23, 47. Each number follows the same rule to reach the next. What is the next ticket number in Hana's list?",71,83,94,95,,,"{""A"":""71 adds a constant 24 to 47, not the doubling rule."",""B"":""83 doubles but mishandles the +1 step."",""C"":""94 is 47 doubled but forgets to add one."",""D"":""Correct: each term is double the previous plus one - 2, 5, 11, 23, 47 - so 47 x 2 + 1 = 95.""}",D,"Test the rule: 2 x 2 + 1 = 5, 5 x 2 + 1 = 11, 11 x 2 + 1 = 23, 23 x 2 + 1 = 47. So the next number is 47 x 2 + 1 = 95. The correct answer is therefore D.",Rule is double and add one: 47 x 2 + 1 = 95.,,,,,,,,options,standard,,,"pattern-recognition,rule-finding","recursive-rule,raffle-tickets","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-003,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Rule deduction,,Selective,6,3,1,60,single_choice,"I feed numbers into my number machine. When I put in 4, it gives 11. When I put in 7, it gives 20. When I put in 10, it gives 29. If I put in 6, what number will my machine give?",15,17,18,19,,,"{""A"":""15 uses an 'add 9' rule taken from one example, ignoring the multiply step."",""B"":""Correct: the machine does (input x 3) - 1, so 6 x 3 - 1 = 17, matching 4 gives 11, 7 gives 20 and 10 gives 29."",""C"":""18 is 6 x 3 without subtracting 1."",""D"":""19 adds 1 instead of subtracting it.""}",B,"Find the rule from the examples: 4 gives 11, 7 gives 20, 10 gives 29. Each output is the input times 3 minus 1 (since 4 x 3 - 1 = 11). For an input of 6: 6 x 3 - 1 = 17. The correct answer is therefore B.","The machine rule is (input x 3) - 1, so 6 gives 17.",,,,,,,,options,standard,,,"rule-deduction,function-machine","linear-rule,number-machine","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-004,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Rule deduction,,Selective,6,4,1,60,single_choice,"On the planet Zorel, coins are called dral. Tobias learns that 1 blue dral is worth 4 green dral, and 1 green dral is worth 3 red dral. Tobias has 2 blue dral and 5 red dral. How many red dral is all his money worth in total?",29,24,17,53,,,"{""A"":""Correct: 1 blue = 4 green = 12 red, so 2 blue = 24 red; adding the 5 red he holds gives 29 red."",""B"":""24 counts only the 2 blue dral and forgets the 5 red."",""C"":""17 treats 1 blue as just 4 red plus a little extra, mixing up the two conversions."",""D"":""53 double-counts the conversion chain.""}",A,"Convert step by step: 1 blue = 4 green, and 1 green = 3 red, so 1 blue = 12 red. Two blue coins are worth 24 red. Add the 5 red he already has: 24 + 5 = 29. The correct answer is therefore A.","1 blue = 12 red, so 2 blue + 5 red = 24 + 5 = 29 red.",,,,,,,,options,standard,,,"rule-deduction,unit-conversion","invented-currency,chained-conversion","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-005,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Mathematical analysis,,Selective,6,4,1,60,single_choice,"Imogen is buying muffins at the market. The stall lists these prices:

| Pack | Muffins | Price |
| --- | --- | --- |
| Single | 1 | $2 |
| Half dozen | 6 | $9 |
| Dozen | 12 | $16 |

Imogen needs exactly 20 muffins. What is the least amount she can spend?",$27,$29,$31,$32,,,"{""A"":""$27 would need three half dozens (18 muffins) but that is only 18, not 20."",""B"":""Correct: one dozen ($16) plus one half dozen ($9) plus two singles ($4) makes exactly 20 muffins for $29, the cheapest mix."",""C"":""$31 comes from three half dozens plus two singles (18 + 2), which is dearer than using a dozen."",""D"":""$32 buys two dozens (24 muffins), more than needed and more costly.""}",B,"Aim for 20 muffins as cheaply as possible using the best value packs. A dozen is $16 for 12. Add a half dozen ($9) for 18, then 2 singles ($4) for 20: 16 + 9 + 4 = 29. Compare a dozen plus 8 singles = 16 + 16 = 32, three half dozens plus 2 singles = 27 + 4 = 31, and two dozens = 32. The cheapest is $29. The correct answer is therefore B.","Dozen + half dozen + 2 singles = $16 + $9 + $4 = $29, cheaper than any other mix.",,,,,,,,options,standard,,,"optimisation,price-comparison","cost-minimisation,market-shop","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-006,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Mathematical analysis,,Selective,6,3,1,60,single_choice,Rafael marks his calendar. His swimming club meets every Tuesday. The first Tuesday of March falls on 3 March. A family holiday means Rafael will miss the meets on 17 March and 24 March. How many Tuesday meets will Rafael attend during March that year?,2,3,4,5,,,"{""A"":""2 forgets that March holds five Tuesdays this year."",""B"":""Correct: the Tuesdays are 3, 10, 17, 24 and 31 March; missing 17 and 24 leaves 3, 10 and 31, so he attends 3 meets."",""C"":""4 subtracts only one of the two missed meets."",""D"":""5 is the total number of Tuesdays, ignoring the meets he misses.""}",B,"Starting from 3 March, the Tuesdays are 3, 10, 17, 24 and 31 - five Tuesdays. Rafael misses 17 and 24, leaving 3, 10 and 31. That is 3 meets attended. The correct answer is therefore B.","Five Tuesdays (3, 10, 17, 24, 31); missing two leaves three.",,,,,,,,options,standard,,,"calendar-counting,date-reasoning","weekday-counting,calendar","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-007,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Table reasoning,,Selective,6,3,1,60,single_choice,"The scores from the arcade tournament are shown below:

| Player | Round 1 | Round 2 | Round 3 |
| --- | --- | --- | --- |
| Sunhi | 40 | 55 | 30 |
| Declan | 50 | 35 | 45 |
| Zainab | 35 | 60 | 40 |

The winner is the player with the highest total across the three rounds. Who won, and what was their total?",Sunhi with 125,Declan with 130,Zainab with 135,Declan with 125,,,"{""A"":""Sunhi totals 40 + 55 + 30 = 125, not the highest."",""B"":""Declan totals 50 + 35 + 45 = 130, but Zainab scores higher."",""C"":""Correct: Zainab totals 35 + 60 + 40 = 135, the highest of the three players."",""D"":""Declan's total is 130, not 125; this misreads one of his rounds.""}",C,"Add each player's three rounds: Sunhi 40 + 55 + 30 = 125, Declan 50 + 35 + 45 = 130, Zainab 35 + 60 + 40 = 135. Zainab has the highest total. The correct answer is therefore C.",Zainab's total of 135 beats Declan (130) and Sunhi (125).,,,,,,,,options,standard,,,"table-reasoning,totalling","data-table,arcade-tokens","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-008,Thinking Skills,Numerical Reasoning,Mathematical Analysis,Data sufficiency,,Selective,6,4,1,60,single_choice,Theo wants to work out exactly how much a single train ticket to the city costs. He knows two facts: (1) a return ticket costs $12; (2) a return ticket costs twice as much as a single ticket. Which statement best describes whether Theo can find the cost of a single ticket?,Fact (1) alone is enough,Fact (2) alone is enough,"Both facts together are needed, and together they are enough",Even both facts together are not enough,,,"{""A"":""Fact (1) alone gives only the return price, not the single price."",""B"":""Fact (2) alone gives the ratio but no actual dollar amount."",""C"":""Correct: fact (1) gives the $12 return price and fact (2) says a single is half of it, so a single is $6 - both facts are required."",""D"":""Together the facts are sufficient, so 'not enough' is wrong.""}",C,"Fact (1) alone gives $12 for a return but nothing about a single. Fact (2) alone gives the ratio but no dollar figure. Using both, a single ticket is $12 divided by 2 = $6. Both facts are needed and together they are enough. The correct answer is therefore C.","Fact 1 gives the $12 return, fact 2 halves it; both are needed to get $6.",,,,,,,,options,standard,,,"data-sufficiency,logical-reasoning","sufficiency,travel-tickets","multi-step,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
ts3-009,Thinking Skills,Abstract & Spatial,Abstract Reasoning,Abstract sequences,Complete the sequence,Selective,6,3,1,60,single_choice,Look at the sequence of figures in the box. Which option comes next in the sequence?,,,,,,"{""A"":""asset://pending/ts3-seq-dots-a.png"",""B"":""asset://pending/ts3-seq-dots-b.png"",""C"":""asset://pending/ts3-seq-dots-c.png"",""D"":""asset://pending/ts3-seq-dots-d.png""}","{""A"":""A shows a square with 4 dots, repeating the previous figure instead of adding one."",""B"":""B shows 6 dots, skipping a step."",""C"":""Correct: each square holds one more dot than the last (1, 2, 3, 4), so the next square holds 5 dots in the same corner-then-centre order."",""D"":""D shows 3 dots, going backwards.""}",C,"Each square in the sequence holds one more dot than the one before: 1 dot, 2 dots, 3 dots, 4 dots. The next square must therefore hold 5 dots, continuing the same order of filling the four corners and then the centre. Only the option with 5 dots matches. The correct answer is therefore C.",Each figure adds one dot; the next square holds five dots.,,,,,,asset://pending/ts3-seq-dots.png,,options,standard,,,"abstract-sequence,pattern-continuation","dot-counting,sequence","secret-codes,visual-reasoning",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Draw a horizontal row of four equal squares with black outlines and small gaps between them, then a fifth square containing a bold question mark. Inside square 1 place 1 small filled black dot in the top-left corner. Square 2 has 2 dots (top-left and top-right corners). Square 3 has 3 dots (top-left, top-right, bottom-left). Square 4 has 4 dots, one in each corner. Flat vector, black outline, no shadows, no text labels.","A row of four outlined squares followed by a question-mark square. The squares contain 1, 2, 3 and 4 small black dots, filling corners in the order top-left, top-right, bottom-left, bottom-right. Since each square adds one dot, the missing fifth square should contain 5 dots: all four corners plus one in the centre. The correct option is the square showing 5 dots.",draft
ts3-010,Thinking Skills,Abstract & Spatial,Abstract Reasoning,Abstract sequences,Matrix pattern,Selective,6,4,1,60,single_choice,"A three-by-three grid of shapes has its bottom-right cell missing, marked with a question mark. Which option correctly completes the grid?",,,,,,"{""A"":""asset://pending/ts3-matrix-a.png"",""B"":""asset://pending/ts3-matrix-b.png"",""C"":""asset://pending/ts3-matrix-c.png"",""D"":""asset://pending/ts3-matrix-d.png""}","{""A"":""A is a small triangle, but the bottom row shapes are large."",""B"":""B is a large square, the wrong shape for the third column."",""C"":""Correct: each row runs circle, square, triangle and each column grows small, medium, large, so the missing cell is a large triangle."",""D"":""D is a large circle, repeating the first-column shape.""}",C,"Read across each row: the shapes always go circle, then square, then triangle, so the missing bottom-right cell is a triangle. Read down each column: shapes grow from small at the top to medium to large at the bottom, so the missing shape is large. The answer is a large triangle. The correct answer is therefore C.","Rows cycle circle-square-triangle and columns grow in size, so the missing cell is a large triangle.",,,,,,asset://pending/ts3-matrix.png,,options,standard,,,"matrix-reasoning,two-feature-rule","shape-grid,matrix","secret-codes,visual-reasoning",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Draw a 3x3 grid with thin black gridlines. Row 1: small circle, small square, small upward triangle. Row 2: medium circle, medium square, medium upward triangle. Row 3: large circle, large square, then a question mark in the bottom-right cell. All shapes black outline, unfilled. Flat vector, black outline, no shadows, no text labels.","A 3x3 grid. Each row left to right shows a circle, then a square, then an upward triangle. Each column top to bottom increases in size: small, medium, large. The bottom-right cell is missing and marked with a question mark; following both rules it must be a large upward triangle, which is the correct answer.",draft
ts3-011,Thinking Skills,Abstract & Spatial,Abstract Reasoning,Abstract sequences,Combined two-feature rule,Selective,6,4,1,60,single_choice,In this sequence each figure changes in two ways at once from the figure before it. Which option comes next?,,,,,,"{""A"":""asset://pending/ts3-arrow-a.png"",""B"":""asset://pending/ts3-arrow-b.png"",""C"":""asset://pending/ts3-arrow-c.png"",""D"":""asset://pending/ts3-arrow-d.png""}","{""A"":""A rotates the arrow to point down correctly but keeps the circle black, following only one rule."",""B"":""B switches the circle to white correctly but leaves the arrow pointing right, ignoring the rotation."",""C"":""Correct: the arrow rotates 90 degrees clockwise (left, up, right, down) and the circle alternates black, white, black, white, so the next figure is a down arrow with a white circle."",""D"":""D rotates the arrow the wrong way (anticlockwise to point up).""}",C,"Two rules act together. The arrow turns 90 degrees clockwise each step: left, then up, then right, so next it points down. The circle alternates colour each step: black, white, black, so next it is white. The figure before the answer is a right arrow with a black circle, so the next is a down arrow with a white circle. Only C follows both rules. The correct answer is therefore C.",Arrow rotates 90 degrees clockwise and the circle alternates colour; next is a down arrow with a white circle.,,,,,,asset://pending/ts3-arrow.png,,options,standard,,,"abstract-sequence,combined-rules","rotation-and-shading,sequence","secret-codes,visual-reasoning",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Draw a horizontal row of three boxes then a fourth box with a question mark. Each box contains a straight block arrow and a small circle beside it. Box 1: arrow pointing left, black filled circle. Box 2: arrow pointing up, white unfilled circle. Box 3: arrow pointing right, black filled circle. Box 4: question mark. Flat vector, black outline, no shadows, no text labels.","A row of three boxes plus a question-mark box. Each box has a straight arrow and a small circle. Box 1: left arrow with a black circle. Box 2: up arrow with a white circle. Box 3: right arrow with a black circle. Two rules run together: the arrow rotates 90 degrees clockwise each step and the circle alternates black then white. The next figure should be a down-pointing arrow with a white circle, which is the correct answer.",draft
ts3-012,Thinking Skills,Abstract & Spatial,Abstract Reasoning,Shape analogies,,Selective,6,3,1,60,single_choice,The first shape changes into the second shape by a rule. Apply the same rule to the third shape. Which option shows the result?,,,,,,"{""A"":""asset://pending/ts3-analogy-a.png"",""B"":""asset://pending/ts3-analogy-b.png"",""C"":""asset://pending/ts3-analogy-c.png"",""D"":""asset://pending/ts3-analogy-d.png""}","{""A"":""A shows a triangle with a dot inside, but the rule nests a copy of the same shape, not a dot."",""B"":""Correct: the rule draws a smaller copy of the shape nested inside it, so the triangle gains a smaller triangle inside."",""C"":""C shows two separate triangles side by side, not one nested inside the other."",""D"":""D shows a triangle with a circle inside, the wrong inner shape.""}",B,"In the first pair, a square becomes a square with a smaller square nested inside it, so the rule is to add a smaller copy of the same shape inside. Applying this to the triangle gives a triangle with a smaller triangle inside it. The correct answer is therefore B.","The rule nests a smaller copy inside, so the triangle gains an inner triangle.",,,,,,asset://pending/ts3-analogy.png,,options,standard,,,"shape-analogy,transformation-rule","analogy,nesting","secret-codes,visual-reasoning",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Show an analogy on one line: a plain outlined square, an arrow, then a square with a smaller concentric square nested inside it. On a second line: a plain outlined upward triangle, an arrow, then a question mark. All shapes black outline, unfilled, upright. Flat vector, black outline, no shadows, no text labels.","An analogy figure. Top pair: a plain square transforms into a square with a smaller square nested concentrically inside it. Bottom pair: a plain upward triangle transforms into a question mark. The rule is to nest a smaller copy of the same shape inside the original, so the answer is a triangle containing a smaller upward triangle.",draft
